 # X(m)   T(K)   T(C)
   1.2837500000000000E-002   321.87064409889229        48.720644098892308     
   1.2862500000000001E-002   321.87419877700034        48.724198777000367     
   1.2887500000000001E-002   321.87774690246886        48.727746902468880     
   1.2912500000000000E-002   321.88128847529782        48.731288475297845     
   1.2937500000000001E-002   321.88482349548724        48.734823495487262     
   1.2962500000000000E-002   321.88835196303705        48.738351963037076     
   1.2987500000000001E-002   321.89187387794738        48.741873877947398     
   1.3012500000000000E-002   321.89538924021809        48.745389240218117     
   1.3037500000000000E-002   321.89889804984927        48.748898049849288     
   1.3062500000000001E-002   321.90240030684083        48.752400306840855     
   1.3087500000000000E-002   321.90589601119285        48.755896011192874     
   1.3112500000000001E-002   321.90938516290527        48.759385162905289     
   1.3137500000000000E-002   321.91286776197813        48.762867761978157     
   1.3162500000000001E-002   321.91634380841140        48.766343808411420     
   1.3187500000000001E-002   321.91981330220511        48.769813302205137     
   1.3212500000000000E-002   321.92327624335928        48.773276243359305     
   1.3237500000000001E-002   321.92673263187385        48.776732631873870     
   1.3262500000000000E-002   321.93018246774886        48.780182467748887     
   1.3287500000000001E-002   321.93362575098433        48.783625750984356     
   1.3312500000000001E-002   321.93706248158026        48.787062481580278     
   1.3337500000000000E-002   321.94049265953663        48.790492659536653     
   1.3362500000000001E-002   321.94391628485340        48.793916284853424     
   1.3387500000000000E-002   321.94733335753068        48.797333357530704     
   1.3412500000000001E-002   321.95074387756836        48.800743877568380     
   1.3437500000000000E-002   321.95414784496643        48.804147844966451     
   1.3462500000000001E-002   321.95754525972490        48.807545259724918     
   1.3487500000000001E-002   321.96093612184387        48.810936121843895     
   1.3512500000000000E-002   321.96432043132324        48.814320431323267     
   1.3537500000000001E-002   321.96769818816301        48.817698188163035     
   1.3562500000000000E-002   321.97106939236323        48.821069392363256     
   1.3587500000000001E-002   321.97443404392391        48.824434043923929     
   1.3612500000000001E-002   321.97779214284492        48.827792142844942     
   1.3637500000000000E-002   321.98114368912644        48.831143689126463     
   1.3662500000000001E-002   321.98448868276836        48.834488682768381     
   1.3687500000000000E-002   321.98782712377073        48.837827123770751     
   1.3712500000000001E-002   321.99115901213361        48.841159012133630     
   1.3737500000000001E-002   321.99448434785694        48.844484347856962     
   1.3762500000000000E-002   321.99780313094072        48.847803130940747     
   1.3787500000000001E-002   322.00111536138485        48.851115361384871     
   1.3812500000000000E-002   322.00442103918942        48.854421039189447     
   1.3837500000000001E-002   322.00772016435445        48.857720164354475     
   1.3862500000000000E-002   322.01101273687993        48.861012736879957     
   1.3887500000000001E-002   322.01429875676587        48.864298756765891     
   1.3912500000000001E-002   322.01757822401225        48.867578224012277     
   1.3937500000000000E-002   322.02085113861904        48.870851138619059     
   1.3962500000000001E-002   322.02411750058627        48.874117500586294     
   1.3987500000000000E-002   322.02737730991396        48.877377309913982     
   1.4012500000000001E-002   322.03063056660210        48.880630566602122     
   1.4037500000000001E-002   322.03387727065069        48.883877270650714     
   1.4062500000000000E-002   322.03711742205968        48.887117422059703     
   1.4087500000000001E-002   322.04035102082906        48.890351020829087     
   1.4112500000000000E-002   322.04357806695890        48.893578066958924     
   1.4137500000000001E-002   322.04679856044919        48.896798560449213     
   1.4162500000000001E-002   322.05001250129988        48.900012501299898     
   1.4187500000000000E-002   322.05321988951101        48.903219889511035     
   1.4212500000000001E-002   322.05642072508266        48.906420725082683     
   1.4237500000000000E-002   322.05961500801470        48.909615008014725     
